timestamp,ip,score,decision,rule_id
2025-09-14T05:26:05.759347,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:06.426823,192.168.0.10,0.29,NORMAL,
2025-09-14T05:26:07.814186,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:09.856020,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:10.428032,192.168.0.22,0.42,NORMAL,
2025-09-14T05:26:11.906275,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:11.929517,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:13.980940,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:14.006270,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:14.429262,192.168.0.10,0.45,NORMAL,
2025-09-14T05:26:16.051398,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:18.430833,10.0.0.5,0.45,NORMAL,
2025-09-14T05:26:20.119305,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:22.173404,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:22.431639,192.168.0.10,0.69,SUSPICIOUS,heuristic
2025-09-14T05:26:24.223111,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:24.246907,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:26.432951,8.8.8.8,0.57,SUSPICIOUS,heuristic
2025-09-14T05:26:30.341475,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:30.433788,192.168.0.10,0.13,NORMAL,
2025-09-14T05:26:32.386175,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:34.428280,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:34.434490,172.16.0.8,0.98,BLOCKED,iso_forest
2025-09-14T05:26:34.449240,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:38.435265,192.168.0.22,0.34,NORMAL,
2025-09-14T05:26:40.541924,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:42.436091,192.168.0.10,0.01,NORMAL,
2025-09-14T05:26:42.597186,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:44.635784,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:44.656918,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:46.437238,10.0.0.5,0.13,NORMAL,
2025-09-14T05:26:46.697835,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:46.722435,142.251.43.4,0.0,NORMAL,
2025-09-14T05:26:50.438477,192.168.0.10,0.01,NORMAL,
2025-09-14T05:26:54.439275,172.16.0.8,0.62,SUSPICIOUS,heuristic
2025-09-14T05:26:56.888471,192.168.45.88,0.0,NORMAL,
2025-09-14T05:26:56.909941,192.168.45.172,0.0,NORMAL,
2025-09-14T05:26:58.440005,10.0.0.5,0.41,NORMAL,
2025-09-14T05:27:00.979378,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:01.003480,142.251.222.78,0.0,NORMAL,
2025-09-14T05:27:02.440808,10.0.0.5,0.0,NORMAL,
2025-09-14T05:27:06.442031,172.16.0.8,0.04,NORMAL,
2025-09-14T05:27:07.114081,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:07.135231,192.168.45.172,0.0,NORMAL,
2025-09-14T05:27:10.443244,203.0.113.15,0.21,NORMAL,
2025-09-14T05:27:13.240251,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:14.444045,10.0.0.5,0.68,SUSPICIOUS,heuristic
2025-09-14T05:27:18.445477,192.168.0.22,0.83,BLOCKED,iso_forest
2025-09-14T05:27:19.331928,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:21.372061,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:21.393172,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:22.446845,8.8.8.8,0.29,NORMAL,
2025-09-14T05:27:23.444990,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:23.469308,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:25.521915,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:26.448002,192.168.0.22,0.21,NORMAL,
2025-09-14T05:27:27.563648,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:30.449167,10.0.0.5,0.71,SUSPICIOUS,heuristic
2025-09-14T05:27:31.658901,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:34.450406,192.168.0.10,0.8,SUSPICIOUS,heuristic
2025-09-14T05:27:38.451184,192.168.0.22,0.8,SUSPICIOUS,heuristic
2025-09-14T05:27:42.452226,192.168.0.22,0.22,NORMAL,
2025-09-14T05:27:46.453006,8.8.8.8,0.12,NORMAL,
2025-09-14T05:27:55.971474,192.168.45.88,0.0,NORMAL,
2025-09-14T05:27:55.994553,142.251.222.78,0.0,NORMAL,
2025-09-14T05:29:11.012522,192.168.45.88,0.0,NORMAL,
2025-09-14T05:29:11.033973,192.168.45.172,0.0,NORMAL,
2025-09-14T05:29:11.055478,95.216.195.133,0.0,NORMAL,
2025-09-14T05:29:11.076861,192.168.45.88,0.0,NORMAL,
2025-09-14T05:29:13.126249,95.216.195.133,0.0,NORMAL,
2025-09-14T05:29:17.189348,192.168.45.88,0.0,NORMAL,
2025-09-14T05:29:17.210581,192.168.45.172,0.0,NORMAL,
2025-09-14T05:30:28.189281,192.168.45.88,0.0,NORMAL,
2025-09-14T05:30:28.213263,192.168.45.172,0.0,NORMAL,
2025-09-14T05:33:46.840228,192.168.45.88,0.0,NORMAL,
2025-09-14T05:33:46.864046,192.168.45.172,0.0,NORMAL,
2025-09-14T05:34:11.214671,192.168.45.88,0.0,NORMAL,
2025-09-14T05:34:11.235607,95.216.195.133,0.0,NORMAL,
2025-09-14T05:34:11.256696,192.168.45.88,0.0,NORMAL,
2025-09-14T05:34:23.444013,192.168.45.88,0.0,NORMAL,
2025-09-14T05:34:23.465511,192.168.45.172,0.0,NORMAL,
2025-09-14T05:34:25.512749,192.168.45.88,0.0,NORMAL,
2025-09-14T05:34:25.533688,34.107.243.93,0.0,NORMAL,
2025-09-14T05:34:31.639709,192.168.45.88,0.0,NORMAL,
2025-09-14T05:34:31.665525,192.168.45.172,0.0,NORMAL,
2025-09-14T05:35:18.280198,192.168.45.87,0.0,NORMAL,
2025-09-14T05:35:18.302951,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:20.353457,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:20.375466,192.168.45.87,0.0,NORMAL,
2025-09-14T05:35:20.398226,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:38.672267,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:40.721270,192.168.45.172,0.0,NORMAL,
2025-09-14T05:35:48.826692,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:48.849043,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:50.897621,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:50.921882,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:52.977023,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:53.000483,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:55.050809,192.168.45.88,0.0,NORMAL,
2025-09-14T05:35:59.116484,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:07.230369,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:21.434137,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:21.454871,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:23.495876,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:23.516498,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:25.561875,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:25.582498,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:27.626801,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:31.697737,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:39.810260,192.168.45.88,0.0,NORMAL,
2025-09-14T05:36:55.995812,192.168.45.88,0.0,NORMAL,
2025-09-14T05:37:50.706372,192.168.45.88,0.0,NORMAL,
2025-09-14T05:37:50.726940,192.168.45.172,0.0,NORMAL,
2025-09-14T05:37:54.782470,192.168.45.88,0.0,NORMAL,
2025-09-14T05:37:54.806074,192.168.45.172,0.0,NORMAL,
2025-09-14T05:38:47.463250,192.168.45.88,0.0,NORMAL,
2025-09-14T05:38:49.523283,192.168.45.172,0.0,NORMAL,
2025-09-14T05:38:49.544512,192.168.45.88,0.0,NORMAL,
2025-09-14T05:38:49.565471,192.168.45.172,0.0,NORMAL,
2025-09-14T05:38:49.587074,192.168.45.88,0.0,NORMAL,
2025-09-14T05:38:49.610824,192.168.45.87,0.0,NORMAL,
2025-09-14T05:38:51.665684,192.168.45.87,0.0,NORMAL,
2025-09-14T05:38:53.716541,192.168.45.87,0.0,NORMAL,
2025-09-14T05:38:55.757563,192.168.45.87,0.0,NORMAL,
2025-09-14T05:38:57.801810,192.168.45.87,0.0,NORMAL,
2025-09-14T05:38:59.842371,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:01.883761,192.168.45.87,0.0,NORMAL,
2025-09-14T05:39:10.007496,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:12.053378,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:12.074383,34.160.144.191,0.0,NORMAL,
2025-09-14T05:39:12.095288,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:14.136909,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:14.159281,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:16.208188,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:16.231356,95.216.195.133,0.0,NORMAL,
2025-09-14T05:39:16.254315,34.160.144.191,0.0,NORMAL,
2025-09-14T05:39:18.297914,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:18.318518,34.160.144.191,0.0,NORMAL,
2025-09-14T05:39:20.364268,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:20.384773,104.18.0.22,0.0,NORMAL,
2025-09-14T05:39:20.405199,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:22.444139,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:22.464563,95.216.195.133,0.0,NORMAL,
2025-09-14T05:39:22.484944,34.160.144.191,0.0,NORMAL,
2025-09-14T05:39:22.505971,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:22.526622,34.160.144.191,0.0,NORMAL,
2025-09-14T05:39:22.547261,151.101.157.91,0.0,NORMAL,
2025-09-14T05:39:24.582526,151.101.157.91,0.0,NORMAL,
2025-09-14T05:39:24.603017,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:24.623422,95.216.195.133,0.0,NORMAL,
2025-09-14T05:39:24.643850,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:26.688789,34.107.243.93,0.0,NORMAL,
2025-09-14T05:39:26.709127,192.168.45.172,0.0,NORMAL,
2025-09-14T05:39:26.729720,151.101.157.91,0.0,NORMAL,
2025-09-14T05:39:26.750111,157.240.16.174,0.0,NORMAL,
2025-09-14T05:39:26.770553,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:26.791074,192.168.45.88,0.0,NORMAL,
2025-09-14T05:39:26.811701,192.168.45.172,0.0,NORMAL,
2025-09-14T05:39:39.589718,0.0.0.0,0.0,NORMAL,
2025-09-14T05:39:41.641532,0.0.0.0,0.0,NORMAL,
2025-09-14T05:39:41.665093,192.168.0.1,0.0,NORMAL,
2025-09-14T05:39:41.689416,192.168.0.1,0.0,NORMAL,
2025-09-14T05:39:41.712368,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:41.735116,0.0.0.0,0.0,NORMAL,
2025-09-14T05:39:41.757777,160.250.111.199,0.0,NORMAL,
2025-09-14T05:39:41.781182,1.1.1.1,0.0,NORMAL,
2025-09-14T05:39:43.826043,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:43.848739,151.101.209.91,0.0,NORMAL,
2025-09-14T05:39:43.871217,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:43.892569,95.216.195.133,0.0,NORMAL,
2025-09-14T05:39:43.913705,192.168.0.1,0.0,NORMAL,
2025-09-14T05:39:45.965731,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:45.986439,151.101.209.91,0.0,NORMAL,
2025-09-14T05:39:48.037207,151.101.209.91,0.0,NORMAL,
2025-09-14T05:39:48.057804,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:50.101811,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:52.161662,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:52.184046,192.168.0.101,0.0,NORMAL,
2025-09-14T05:39:54.227998,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:56.271856,192.168.0.107,0.0,NORMAL,
2025-09-14T05:39:58.325935,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:00.369852,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:02.444176,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:02.467925,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:02.490986,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:02.514881,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:02.538792,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:02.562302,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:02.586255,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:02.611075,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:02.635976,104.18.32.47,0.0,NORMAL,
2025-09-14T05:40:04.750930,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:04.772059,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:04.794236,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:04.815494,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:04.837294,172.64.151.87,0.0,NORMAL,
2025-09-14T05:40:04.861541,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:04.884726,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:04.909888,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:04.935212,172.64.151.87,0.0,NORMAL,
2025-09-14T05:40:04.961188,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:04.985487,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:07.067214,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:07.087911,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:07.108666,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:07.129276,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:07.149898,142.251.42.1,0.0,NORMAL,
2025-09-14T05:40:07.170706,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:07.191606,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:07.213747,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:07.236286,34.107.243.93,0.0,NORMAL,
2025-09-14T05:40:09.280967,34.107.243.93,0.0,NORMAL,
2025-09-14T05:40:09.301422,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:11.353446,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:11.376868,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:11.401231,104.16.175.226,0.0,NORMAL,
2025-09-14T05:40:11.424762,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:11.448199,192.168.0.101,0.0,NORMAL,
2025-09-14T05:40:13.491886,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:13.512655,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:19.615338,192.168.0.101,0.0,NORMAL,
2025-09-14T05:40:21.667325,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:21.688262,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:21.709623,148.113.8.166,0.0,NORMAL,
2025-09-14T05:40:25.776189,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:25.799326,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:31.918994,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:31.942182,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:31.965248,192.168.0.101,0.0,NORMAL,
2025-09-14T05:40:31.988549,142.251.42.42,0.0,NORMAL,
2025-09-14T05:40:34.040926,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:34.063968,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:34.086863,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:36.133983,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:36.157444,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:36.180790,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:38.232873,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:38.254678,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:38.275717,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:38.296599,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:40.367588,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:40.391751,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:40.415353,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:40.440343,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:40.463529,172.64.144.52,0.0,NORMAL,
2025-09-14T05:40:40.486467,104.26.4.205,0.0,NORMAL,
2025-09-14T05:40:40.509368,185.199.108.153,0.0,NORMAL,
2025-09-14T05:40:40.532013,185.199.109.153,0.0,NORMAL,
2025-09-14T05:40:40.554813,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:40.577395,185.199.109.153,0.0,NORMAL,
2025-09-14T05:40:40.600219,195.201.52.238,0.0,NORMAL,
2025-09-14T05:40:40.623818,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:40.646656,172.64.144.52,0.0,NORMAL,
2025-09-14T05:40:40.669697,104.26.4.205,0.0,NORMAL,
2025-09-14T05:40:42.740176,103.196.220.53,0.0,NORMAL,
2025-09-14T05:40:42.764432,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:42.788661,195.201.52.238,0.0,NORMAL,
2025-09-14T05:40:42.812278,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:42.835849,151.101.209.91,0.0,NORMAL,
2025-09-14T05:40:42.859983,137.226.34.46,0.0,NORMAL,
2025-09-14T05:40:42.883342,185.199.108.153,0.0,NORMAL,
2025-09-14T05:40:42.906965,137.226.34.46,0.0,NORMAL,
2025-09-14T05:40:42.930566,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:42.954066,185.199.109.153,0.0,NORMAL,
2025-09-14T05:40:42.986414,104.26.4.205,0.0,NORMAL,
2025-09-14T05:40:43.010280,103.196.220.53,0.0,NORMAL,
2025-09-14T05:40:43.033317,195.201.52.238,0.0,NORMAL,
2025-09-14T05:40:45.089055,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:45.111311,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:45.134347,192.168.0.1,0.0,NORMAL,
2025-09-14T05:40:45.157010,157.180.70.58,0.0,NORMAL,
2025-09-14T05:40:45.179930,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:45.202633,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:45.225610,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:45.248431,192.168.0.101,0.0,NORMAL,
2025-09-14T05:40:47.311589,157.180.70.58,0.0,NORMAL,
2025-09-14T05:40:47.332387,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:47.353099,104.18.41.158,0.0,NORMAL,
2025-09-14T05:40:47.373784,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:47.394352,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:47.415353,151.101.209.91,0.0,NORMAL,
2025-09-14T05:40:47.435963,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:47.456542,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:49.531464,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:49.555023,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:51.598767,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:51.619576,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:51.640753,192.168.0.101,0.0,NORMAL,
2025-09-14T05:40:51.663430,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:51.686055,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:51.708733,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:53.749359,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:53.769909,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:53.793131,172.64.148.235,0.0,NORMAL,
2025-09-14T05:40:55.843657,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:55.864200,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:55.885056,172.64.155.209,0.0,NORMAL,
2025-09-14T05:40:55.905866,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:59.972096,192.168.0.107,0.0,NORMAL,
2025-09-14T05:40:59.999192,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:02.054745,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:02.075655,104.18.41.158,0.0,NORMAL,
2025-09-14T05:41:02.096503,172.64.151.87,0.0,NORMAL,
2025-09-14T05:41:04.143617,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:04.165761,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:06.214190,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:06.237074,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:06.261075,34.107.243.93,0.0,NORMAL,
2025-09-14T05:41:06.283966,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:08.322177,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:08.343053,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:10.389041,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:10.412429,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:10.435222,192.168.0.101,0.0,NORMAL,
2025-09-14T05:41:12.480775,192.168.0.101,0.0,NORMAL,
2025-09-14T05:41:16.547000,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:16.569969,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:20.847738,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:20.868392,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:24.934705,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:24.958355,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:24.983081,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:27.023549,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:27.044147,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:31.110109,192.168.0.1,0.0,NORMAL,
2025-09-14T05:41:33.166584,192.168.0.1,0.0,NORMAL,
2025-09-14T05:41:39.255383,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:41.298576,151.101.209.91,0.0,NORMAL,
2025-09-14T05:41:41.319286,172.64.144.52,0.0,NORMAL,
2025-09-14T05:41:41.340114,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:41.363454,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:41.386413,151.101.209.91,0.0,NORMAL,
2025-09-14T05:41:45.444176,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:45.468199,151.101.209.91,0.0,NORMAL,
2025-09-14T05:41:47.511130,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:47.536051,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:49.586721,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:49.609399,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:49.633392,172.64.148.235,0.0,NORMAL,
2025-09-14T05:41:49.656843,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:49.680678,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:53.756209,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:53.778742,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:55.821957,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:55.842477,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:59.908678,192.168.0.107,0.0,NORMAL,
2025-09-14T05:41:59.933471,172.64.155.209,0.0,NORMAL,
2025-09-14T05:41:59.957923,104.18.41.158,0.0,NORMAL,
2025-09-14T05:42:02.006813,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:02.027294,172.64.151.87,0.0,NORMAL,
2025-09-14T05:42:02.047715,172.64.148.235,0.0,NORMAL,
2025-09-14T05:42:04.084003,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:04.104687,34.107.243.93,0.0,NORMAL,
2025-09-14T05:42:06.146035,172.64.148.235,0.0,NORMAL,
2025-09-14T05:42:06.169167,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:06.192329,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:08.241113,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:08.265482,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:08.290427,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:08.315769,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:10.363441,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:10.386546,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:14.464272,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:14.487916,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:14.511911,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:14.535467,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:18.615995,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:18.638475,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:18.661062,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:18.683445,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:20.724208,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:20.745051,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:20.766164,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:20.787572,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:22.838863,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:22.864413,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:22.900094,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:22.926908,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:22.950871,104.18.41.158,0.0,NORMAL,
2025-09-14T05:42:24.995096,104.18.41.158,0.0,NORMAL,
2025-09-14T05:42:25.016024,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:25.037893,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:25.061027,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:25.084954,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:27.123083,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:27.146220,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:27.170589,172.64.148.235,0.0,NORMAL,
2025-09-14T05:42:27.194517,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:27.218705,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:29.264181,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:29.284892,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:29.306020,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:29.329663,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:31.379865,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:31.401194,192.168.0.107,0.0,NORMAL,
2025-09-14T05:42:31.422193,172.64.155.209,0.0,NORMAL,
2025-09-14T05:42:31.443513,192.168.0.107,0.0,NORMAL,
